,img_name,label
20517,take@SoJyab.png,take
20518,spring@ndVcax.png,spring
20519,bank@Q97Z2b.png,bank
20520,spring@bS6Wg3.png,spring
20521,quickly@mqCG3d.png,quickly
20522,keep@NoQC0d.png,keep
20523,doctor@nDGwRY.png,doctor
20524,space@T35RI0.png,space
20525,reduce@fphg3v.png,reduce
20526,across@krLiwZ.png,across
20527,have@I1t3ns.png,have
20528,to@cDvMCK.png,to
20529,against@7UCX65.png,against
20530,story@aYgq4p.png,story
20531,million@RqL0YN.png,million
20532,bit@VsNArq.png,bit
20533,together@D2eWJV.png,together
20534,process@TIaKCV.png,process
20535,hair@IwVLPA.png,hair
20536,let@3k6W7f.png,let
20537,around@TzZa71.png,around
20538,law@iMcewN.png,law
20539,enjoy@j5u16M.png,enjoy
20540,enter@keyl9F.png,enter
20541,try@EDI5PZ.png,try
20542,cold@51Hgmk.png,cold
20543,probably@lNqHAG.png,probably
20544,contain@mUTjRa.png,contain
20545,behind@pj45hm.png,behind
20546,force@vnI9J6.png,force
20547,paper@tJpVHr.png,paper
20548,responsibility@71sz54.png,responsibility
20549,official@JMnpFQ.png,official
20550,indicate@iXAMgo.png,indicate
20551,through@TILGpg.png,through
20552,market@Atrakd.png,market
20553,those@z6WCTn.png,those
20554,husband@DuqGd3.png,husband
20555,degree@HCaWk4.png,degree
20556,eight@1cnSBU.png,eight
20557,situation@jELIAP.png,situation
20558,imagine@vA6w74.png,imagine
20559,measure@lqHyXY.png,measure
20560,dog@9QIoje.png,dog
20561,church@wgRbAh.png,church
20562,town@obU16f.png,town
20563,position@75TYng.png,position
20564,security@mXWUoG.png,security
20565,society@hXfDke.png,society
20566,keep@03jJep.png,keep
20567,much@7IBYCt.png,much
20568,find@CNdx4L.png,find
20569,seek@TQyGDq.png,seek
20570,pass@Q96Wej.png,pass
20571,and@gTut01.png,and
20572,Mrs@ZD8iAY.png,Mrs
20573,million@Sw9z4j.png,million
20574,own@ZUHfrD.png,own
20575,anything@8HB0FE.png,anything
20576,majority@6qI80e.png,majority
20577,enjoy@RSUsDL.png,enjoy
20578,forward@kShCIx.png,forward
20579,shoulder@UhQCTK.png,shoulder
20580,laugh@f0wnuj.png,laugh
20581,become@nUyiz7.png,become
20582,much@qgujb8.png,much
20583,need@8HRVuQ.png,need
20584,far@rJ2Dye.png,far
20585,long@UzXFRp.png,long
20586,stock@rl7uaK.png,stock
20587,choice@UoGMnK.png,choice
20588,quite@ZEYMpD.png,quite
20589,this@XkwsID.png,this
20590,letter@Hycg0n.png,letter
20591,day@Ugs8xV.png,day
20592,station@GMUnft.png,station
20593,dream@QGlBbV.png,dream
20594,draw@EASs12.png,draw
20595,easy@nqAEdz.png,easy
20596,candidate@vVBCmw.png,candidate
20597,seem@w4untW.png,seem
20598,remain@Fji0tn.png,remain
20599,through@ke4Tlx.png,through
20600,candidate@E2Joj0.png,candidate
20601,car@GClkDd.png,car
20602,cultural@tEYDha.png,cultural
20603,skin@yAbVsT.png,skin
20604,bill@OqZW9z.png,bill
20605,direction@v789Wr.png,direction
20606,letter@ijWwgE.png,letter
20607,PM@y6Zjno.png,PM
20608,feeling@TXsNdR.png,feeling
20609,ago@EeLMcp.png,ago
20610,place@4oLA3G.png,place
20611,real@x5pd8W.png,real
20612,none@rqCVtj.png,none
20613,reduce@FtJLcx.png,reduce
20614,yourself@VEswjH.png,yourself
20615,eat@3eoYxD.png,eat
20616,care@dFkZcA.png,care
20617,head@WoyOzw.png,head
20618,local@Y8sHTi.png,local
20619,whose@PFU4GH.png,whose
20620,marriage@rEQnVx.png,marriage
20621,he@WNOTAV.png,he
20622,four@xM6IWc.png,four
20623,give@l92ite.png,give
20624,seem@focKQj.png,seem
20625,draw@OTCYvJ.png,draw
20626,east@p5LVlM.png,east
20627,arm@nlWO4p.png,arm
20628,trade@09CXHI.png,trade
20629,nature@DJfrUW.png,nature
20630,chair@ZUkGbc.png,chair
20631,along@xEHP5N.png,along
20632,movie@aVgG1M.png,movie
20633,fish@np7RPK.png,fish
20634,care@ukKzVF.png,care
20635,hit@Fdfk8B.png,hit
20636,soldier@NcHDuZ.png,soldier
20637,believe@TK20BL.png,believe
20638,onto@8qsNwj.png,onto
20639,main@sGET6W.png,main
20640,his@pcZvFO.png,his
20641,book@fKOB50.png,book
20642,who@BkXA2G.png,who
20643,soldier@KedNfi.png,soldier
20644,once@Gq0dSi.png,once
20645,floor@pQbvlO.png,floor
20646,prevent@MJRWbS.png,prevent
20647,as@oZe1wJ.png,as
20648,product@WIFdgE.png,product
20649,student@zeLfhB.png,student
20650,north@nbm8Jl.png,north
20651,friend@DPpIYr.png,friend
20652,we@iTAome.png,we
20653,garden@0e4XOt.png,garden
20654,skill@BbX346.png,skill
20655,low@Fy7gMn.png,low
20656,indicate@YGp3nO.png,indicate
20657,rather@U0EFca.png,rather
20658,line@9bNa7c.png,line
20659,week@KbzRiI.png,week
20660,community@rygz0R.png,community
20661,camera@uk90fJ.png,camera
20662,attack@49ASq0.png,attack
20663,suffer@xcD851.png,suffer
20664,moment@q4KUk1.png,moment
20665,month@XpqMQ5.png,month
20666,laugh@UDrV48.png,laugh
20667,reflect@5ZH1LT.png,reflect
20668,not@uqn4gJ.png,not
20669,newspaper@5NyK49.png,newspaper
20670,magazine@klhrNE.png,magazine
20671,speech@CSGh2Q.png,speech
20672,above@uq04Vo.png,above
20673,design@rOGI0k.png,design
20674,travel@DsLY9P.png,travel
20675,wife@Q5Ibu3.png,wife
20676,specific@ik2LUM.png,specific
20677,miss@DzM0lt.png,miss
20678,stand@1YZ6Ix.png,stand
20679,mouth@L8JMvG.png,mouth
20680,anything@5w82zt.png,anything
20681,lay@6TQPaC.png,lay
20682,court@WBNpCi.png,court
20683,article@5RSy4G.png,article
20684,bank@2WRHV3.png,bank
20685,analysis@Nf4RO6.png,analysis
20686,old@GhcFvS.png,old
20687,claim@6KJs9z.png,claim
20688,raise@IyAgX1.png,raise
20689,himself@u9PaNF.png,himself
20690,enjoy@R267ZG.png,enjoy
20691,hospital@DHYtST.png,hospital
20692,meeting@yBmdzu.png,meeting
20693,phone@CE9yNH.png,phone
20694,north@TLN1Od.png,north
20695,mission@7aFLsm.png,mission
20696,education@2f0Bdj.png,education
20697,all@kR0sBt.png,all
20698,including@W4SlQT.png,including
20699,beyond@NWKjlr.png,beyond
20700,in@g1oxcu.png,in
20701,last@slfwKr.png,last
20702,poor@lnZesX.png,poor
20703,when@xbQFTz.png,when
20704,party@1U8Ts6.png,party
20705,lot@qQ4CR5.png,lot
20706,including@JDfGiq.png,including
20707,police@E7xny6.png,police
20708,approach@756scO.png,approach
20709,on@d5yfGa.png,on
20710,hand@rIHGkF.png,hand
20711,wear@JEZFHj.png,wear
20712,to@SygiUW.png,to
20713,our@gV7tMj.png,our
20714,family@tGqPEV.png,family
20715,two@QmhSEz.png,two
20716,wrong@CHtvdS.png,wrong
20717,into@ip6R1o.png,into
20718,whose@tPNu5z.png,whose
20719,organization@eVxQGI.png,organization
20720,thus@1znPFh.png,thus
20721,thought@izBuvw.png,thought
20722,manager@5HB2lq.png,manager
20723,recent@he1mJw.png,recent
20724,natural@Yc4VKP.png,natural
20725,position@ofDGw1.png,position
20726,any@Abheyx.png,any
20727,natural@86wClh.png,natural
20728,meeting@cR8edU.png,meeting
20729,style@3NJ4Ag.png,style
20730,home@8PgUQp.png,home
20731,alone@i6Br0b.png,alone
20732,technology@a4cZTw.png,technology
20733,offer@AV6HUa.png,offer
20734,leader@9Hqxhl.png,leader
20735,alone@QJF3lH.png,alone
20736,budget@anmciw.png,budget
20737,peace@n5Paup.png,peace
20738,make@roQ2zl.png,make
20739,guy@7WRlP8.png,guy
20740,walk@07DluV.png,walk
20741,no@XCSbjF.png,no
20742,century@A1FfI8.png,century
20743,seek@DpdHE4.png,seek
20744,Mr@ROj2aF.png,Mr
20745,perhaps@JCWEcF.png,perhaps
20746,laugh@hxbWGA.png,laugh
20747,student@ubj8cX.png,student
20748,adult@DgrBSa.png,adult
20749,education@jd6ik7.png,education
20750,TV@5p09nD.png,TV
20751,know@LDNclV.png,know
20752,ball@XwMUl2.png,ball
20753,simple@WCJohG.png,simple
20754,interest@e6FaqK.png,interest
20755,return@ANSMyg.png,return
20756,certain@UaOtl2.png,certain
20757,modern@UtaJjw.png,modern
20758,next@4aT1gE.png,next
20759,home@WKYViR.png,home
20760,name@3d75Gt.png,name
20761,second@SsoxaW.png,second
20762,heavy@Z8Tjl4.png,heavy
20763,minute@yDCjNv.png,minute
20764,cup@X0EMHL.png,cup
20765,school@3QqkJ1.png,school
20766,offer@Up4kZj.png,offer
20767,plant@RLKis0.png,plant
20768,much@YLVrdf.png,much
20769,particularly@v2E8Uz.png,particularly
20770,visit@u9Ay1J.png,visit
20771,clearly@dbSk7C.png,clearly
20772,dinner@nuBdGN.png,dinner
20773,now@UElFTn.png,now
20774,car@okQGnM.png,car
20775,behavior@F2y43W.png,behavior
20776,he@5ZTOl6.png,he
20777,TV@O5rK3n.png,TV
20778,customer@NlUpyP.png,customer
20779,work@415kUq.png,work
20780,money@eWnJt3.png,money
20781,hotel@uzcW86.png,hotel
20782,toward@BYq91M.png,toward
20783,girl@xX6pWu.png,girl
20784,expect@7CaTvw.png,expect
20785,ten@g5vOyE.png,ten
20786,itself@TgbpAN.png,itself
20787,say@zfE3wa.png,say
20788,fear@ZIie5D.png,fear
20789,our@KdNprX.png,our
20790,in@BbSanM.png,in
20791,can@FocMwH.png,can
20792,among@QkCwMF.png,among
20793,impact@DpAB0t.png,impact
20794,important@bnHEjp.png,important
20795,task@vx65uq.png,task
20796,people@RNn2bG.png,people
20797,fire@aXZHrE.png,fire
20798,detail@8shDUE.png,detail
20799,program@UVjbJw.png,program
20800,picture@CZq071.png,picture
20801,region@R4Y2Wi.png,region
20802,ability@NLq7tw.png,ability
20803,allow@b59ReO.png,allow
20804,wish@vRVk1O.png,wish
20805,benefit@yeNn5I.png,benefit
20806,change@EjMcwr.png,change
20807,hope@6owdUP.png,hope
20808,likely@2FEe6Y.png,likely
20809,shake@0oXfTJ.png,shake
20810,too@g4Z1id.png,too
20811,executive@f8wik9.png,executive
20812,his@67ChwA.png,his
20813,central@PnTut7.png,central
20814,degree@kdHQem.png,degree
20815,American@Do278L.png,American
20816,rock@MyHuq7.png,rock
20817,federal@3DsLoX.png,federal
20818,affect@if2PLm.png,affect
20819,staff@mouEce.png,staff
20820,instead@beVN8G.png,instead
20821,others@P8UNRj.png,others
20822,word@hys6Mr.png,word
20823,order@b7QZnu.png,order
20824,reason@AGeuUg.png,reason
20825,art@y3bK1t.png,art
20826,body@bnvwOh.png,body
20827,fine@oZOCrT.png,fine
20828,word@R3v5O8.png,word
20829,safe@F3MbWa.png,safe
20830,myself@3WfrA0.png,myself
20831,something@80TjXZ.png,something
20832,ever@yUTZwM.png,ever
20833,ever@sU9WI0.png,ever
20834,billion@X1HOrq.png,billion
20835,condition@fOrTGz.png,condition
20836,mother@kPMmWz.png,mother
20837,well@L12OK9.png,well
20838,our@y8ir0P.png,our
20839,open@ANqtyG.png,open
20840,local@5l3ndQ.png,local
20841,fill@IPAhdq.png,fill
20842,six@HcusVE.png,six
20843,admit@cdLVID.png,admit
20844,bill@Ty8hgq.png,bill
20845,huge@T0EQpd.png,huge
20846,member@ar5EfC.png,member
20847,long@dtRAV8.png,long
20848,son@k0Zico.png,son
20849,investment@CtuvxD.png,investment
20850,property@vrjKWt.png,property
20851,who@2Vp36u.png,who
20852,find@7yltCo.png,find
20853,see@NuyWvt.png,see
20854,middle@RQMj4v.png,middle
20855,money@15tpZm.png,money
20856,hold@ytXMG3.png,hold
20857,buy@JlHV8Q.png,buy
20858,Mr@2Mm0wX.png,Mr
20859,time@w94Yqx.png,time
20860,a@xqeScw.png,a
20861,firm@wM8aYW.png,firm
20862,with@FE6t7A.png,with
20863,identify@BtUqJY.png,identify
20864,car@o9Xk7y.png,car
20865,modern@LyNMji.png,modern
20866,probably@Uimz4D.png,probably
20867,know@XRa8p4.png,know
20868,college@WcIY2z.png,college
20869,indeed@9TUCBx.png,indeed
20870,quite@3TawYE.png,quite
20871,strategy@yOXNnB.png,strategy
20872,similar@3mJ8L9.png,similar
20873,rate@ekxGCU.png,rate
20874,meet@9gKS58.png,meet
20875,family@sbS3ly.png,family
20876,recently@LBGsgy.png,recently
20877,close@0LsbKS.png,close
20878,fact@1WYZGQ.png,fact
20879,professor@jakGX0.png,professor
20880,little@ZiPUtw.png,little
20881,remain@TDWdir.png,remain
20882,then@4C3VbQ.png,then
20883,finally@fMR0tB.png,finally
20884,sing@mItsKJ.png,sing
20885,figure@JgunXc.png,figure
20886,board@CWNcgA.png,board
20887,floor@J9iqK8.png,floor
20888,year@Iz7X3Q.png,year
20889,rock@0Iwj76.png,rock
20890,beyond@IY7mvO.png,beyond
20891,cultural@EDwv1c.png,cultural
20892,to@VlfgDG.png,to
20893,choice@0dy1l2.png,choice
20894,century@AeGU7r.png,century
20895,candidate@YDyzSM.png,candidate
20896,great@34VeJ0.png,great
20897,eye@wRuYy6.png,eye
20898,exist@fuQT79.png,exist
20899,certainly@m6tCiH.png,certainly
20900,office@0M5Jcb.png,office
20901,us@dcTBWG.png,us
20902,control@zKevHr.png,control
20903,purpose@KZW8pk.png,purpose
20904,young@BdTb0I.png,young
20905,lawyer@RhNe9Q.png,lawyer
20906,community@QA8dxP.png,community
20907,catch@B7SqU3.png,catch
20908,particularly@HXTjDu.png,particularly
20909,then@nf938N.png,then
20910,wrong@xrc1nV.png,wrong
20911,use@j2KpTR.png,use
20912,activity@13tjTs.png,activity
20913,difficult@3BxNhr.png,difficult
20914,grow@t2sbNv.png,grow
20915,region@P2mVkW.png,region
20916,leave@CZmuOF.png,leave
20917,surface@cbqCK1.png,surface
20918,car@XL2dUG.png,car
20919,rise@IWp91D.png,rise
20920,speech@dhrOLv.png,speech
20921,natural@9rCVM4.png,natural
20922,decade@EoQV9G.png,decade
20923,audience@o5sXR7.png,audience
20924,expect@TnDB1E.png,expect
20925,wall@YzUJIw.png,wall
20926,dinner@8f5wop.png,dinner
20927,south@VY3LlB.png,south
20928,boy@DPMfAV.png,boy
20929,action@h0SIy7.png,action
20930,though@PEmJ6n.png,though
20931,sign@MBxXGn.png,sign
20932,attorney@OQLByd.png,attorney
20933,their@vI93k6.png,their
20934,effect@VsUxjv.png,effect
20935,wrong@n7FcBX.png,wrong
20936,now@5zyONa.png,now
20937,in@ApK2h4.png,in
20938,sister@KSOoma.png,sister
20939,see@ZE0NKI.png,see
20940,two@PlsEdL.png,two
20941,risk@EtSJyI.png,risk
20942,not@CfAJit.png,not
20943,adult@C6sMZB.png,adult
20944,rather@yZ4BMU.png,rather
20945,director@CH0PtS.png,director
20946,less@Wo7ikp.png,less
20947,threat@et5DmH.png,threat
20948,stuff@27ECFP.png,stuff
20949,cup@vmqGUi.png,cup
20950,out@kIURLz.png,out
20951,use@Tk4FC2.png,use
20952,scientist@BohDFR.png,scientist
20953,change@hwoBtm.png,change
20954,yet@U3BcwA.png,yet
20955,hospital@VswHmf.png,hospital
20956,professional@zFfEwJ.png,professional
20957,role@Tyorx9.png,role
20958,camera@ECYyDh.png,camera
20959,must@ta1qcD.png,must
20960,imagine@RQgMo0.png,imagine
20961,especially@A2wkX1.png,especially
20962,player@iMt8ep.png,player
20963,popular@EQZNF7.png,popular
20964,cost@2KAuIP.png,cost
20965,get@yUcn8T.png,get
20966,help@JyMkn3.png,help
20967,line@84ZYXl.png,line
20968,agency@Zovlc0.png,agency
20969,build@FpQvTR.png,build
20970,care@oUGyva.png,care
20971,sure@uxLP04.png,sure
20972,newspaper@iHZcg8.png,newspaper
20973,later@E5mCxQ.png,later
20974,sort@fONZDt.png,sort
20975,no@mp96zG.png,no
20976,anyone@mXx6Tw.png,anyone
20977,dinner@N5nzwS.png,dinner
20978,upon@S5Llcd.png,upon
20979,than@ObNPXz.png,than
20980,manager@ZgdX5j.png,manager
20981,see@hvWjtG.png,see
20982,everyone@yCj0KW.png,everyone
20983,provide@BZIC2W.png,provide
20984,practice@tKYprl.png,practice
20985,language@SZ6scm.png,language
20986,box@SkfhgT.png,box
20987,land@7kuaU2.png,land
20988,sing@0um3nA.png,sing
20989,chance@l40gxH.png,chance
20990,society@Ct3ixl.png,society
20991,could@J4qLfk.png,could
20992,would@53QD1W.png,would
20993,study@nMTarU.png,study
20994,office@16WZGR.png,office
20995,base@8kisEV.png,base
20996,kind@VI9t7j.png,kind
20997,year@H9dTkv.png,year
20998,they@KwRp4n.png,they
20999,decision@3mdbaH.png,decision
21000,concern@VrKsjE.png,concern
21001,team@7HUuxa.png,team
21002,vote@Tr8KIf.png,vote
21003,shoulder@XAxVdu.png,shoulder
21004,medical@hALr0Z.png,medical
21005,avoid@z2yGeS.png,avoid
21006,to@AfZmYd.png,to
21007,first@hGdKi0.png,first
21008,year@TNLKYM.png,year
21009,heavy@mSoNFT.png,heavy
21010,include@WhwBey.png,include
21011,act@Rq2p4j.png,act
21012,in@NDKIdM.png,in
21013,their@1z3vZB.png,their
21014,early@nkMjQS.png,early
21015,son@4wdCNA.png,son
21016,anyone@BwWCy3.png,anyone
21017,fall@NqoxnC.png,fall
21018,you@uJlfL8.png,you
21019,represent@kNRImQ.png,represent
21020,we@jLV1at.png,we
21021,education@LhFgz2.png,education
21022,third@OSdC5k.png,third
21023,ten@1HJECv.png,ten
21024,not@lUZK1D.png,not
21025,major@1c5MR0.png,major
21026,yes@FnR2Ui.png,yes
21027,law@bMJmK6.png,law
21028,blood@olHWjT.png,blood
21029,much@SIDx93.png,much
21030,man@tlCr6k.png,man
21031,think@6bmru5.png,think
21032,open@LkNutT.png,open
21033,life@ErmwX7.png,life
21034,from@K5emOU.png,from
21035,indicate@xyZCi0.png,indicate
21036,imagine@EFAnia.png,imagine
21037,phone@8rtdN9.png,phone
21038,against@kSfhOv.png,against
21039,resource@q97ifM.png,resource
21040,film@AQ5eaU.png,film
21041,reduce@Qi7WGn.png,reduce
21042,ball@WiyQBu.png,ball
21043,kind@F7WsUO.png,kind
21044,allow@4kQVKI.png,allow
21045,letter@YlOMqH.png,letter
21046,after@TEt846.png,after
21047,direction@KdOjbL.png,direction
21048,cost@MauWXA.png,cost
21049,ten@FJaMdp.png,ten
21050,part@ldxhVj.png,part
21051,late@Zavdhk.png,late
21052,stand@wDC3dP.png,stand
21053,so@s95cwS.png,so
21054,hair@mhteil.png,hair
21055,charge@hS80rf.png,charge
21056,always@4w7PTS.png,always
21057,race@KQpgxu.png,race
21058,event@SbC6sr.png,event
21059,approach@0d4HTF.png,approach
21060,daughter@pHNrb8.png,daughter
21061,writer@o0Nhja.png,writer
21062,partner@G9x06h.png,partner
21063,reason@UA9fVI.png,reason
21064,capital@OG840S.png,capital
21065,drug@bkzi2B.png,drug
21066,rich@gR2f6S.png,rich
21067,black@1TLudW.png,black
21068,own@UMnqDf.png,own
21069,add@niq0u2.png,add
21070,speak@7SUVPc.png,speak
21071,deal@n7u8kx.png,deal
21072,number@y7TVKg.png,number
21073,bit@9nwMos.png,bit
21074,arm@RQF3nA.png,arm
21075,off@vcM1ae.png,off
21076,security@JDECi1.png,security
21077,fish@yHAnVv.png,fish
21078,region@VRIn1F.png,region
21079,though@6c0PbM.png,though
21080,thought@fFVXKd.png,thought
21081,ball@SGqg5E.png,ball
21082,eat@oYfqaQ.png,eat
21083,book@jVPIEk.png,book
21084,official@GAeRaT.png,official
21085,really@L2xSbu.png,really
21086,laugh@VELXCF.png,laugh
21087,report@p2AaLf.png,report
21088,save@YOLISU.png,save
21089,foot@YeGu9L.png,foot
21090,voice@fEyDkW.png,voice
21091,yet@VJLWeT.png,yet
21092,prepare@prsjSA.png,prepare
21093,become@mNIkjq.png,become
21094,with@Q0VNJY.png,with
21095,his@Lt8XI1.png,his
21096,group@yULP2X.png,group
21097,feel@WNgudQ.png,feel
21098,ago@ST5J3g.png,ago
21099,hospital@Dvec1V.png,hospital
21100,feeling@45IpS2.png,feeling
21101,little@ed0oYC.png,little
21102,audience@9cJt7r.png,audience
21103,person@F5H8dB.png,person
21104,voice@dIAlDQ.png,voice
21105,son@wYVK1A.png,son
21106,draw@nsTcMB.png,draw
21107,south@pXv1O9.png,south
21108,time@xuQ4yh.png,time
21109,again@g4we8Y.png,again
21110,everybody@2cg3Xq.png,everybody
21111,fund@hZAifz.png,fund
21112,must@DrmUlx.png,must
21113,so@f5FUPm.png,so
21114,couple@O4mR2i.png,couple
21115,situation@L7YehQ.png,situation
21116,whole@VDOdc6.png,whole
21117,set@SO20Bj.png,set
21118,marriage@Sf5yWw.png,marriage
21119,future@azZtSM.png,future
21120,myself@zSFE0R.png,myself
21121,ok@MF70th.png,ok
21122,several@AI1jTE.png,several
21123,health@Ht124U.png,health
21124,each@Ulu1BE.png,each
21125,art@An9Sqa.png,art
21126,degree@XVCGDL.png,degree
21127,career@qm9G1U.png,career
21128,season@zTkgRr.png,season
21129,important@asAqgy.png,important
21130,physical@bwCOeL.png,physical
21131,my@0C1mJr.png,my
21132,since@k6WP39.png,since
21133,between@o6n17S.png,between
21134,other@WexADw.png,other
21135,interest@FdcqVt.png,interest
21136,along@aXWTvE.png,along
21137,item@LmOwlv.png,item
21138,wind@TByCiK.png,wind
21139,window@zQ8Xe3.png,window
21140,window@yl089j.png,window
21141,strong@3fiux2.png,strong
21142,group@odVhKZ.png,group
21143,finish@RnmUfZ.png,finish
21144,method@tv1zG9.png,method
21145,though@JoSOdv.png,though
21146,go@GHPibr.png,go
21147,cut@lytD7L.png,cut
21148,speech@CdogTl.png,speech
21149,language@dgijTn.png,language
21150,for@fkQDXo.png,for
21151,sign@wnRXGm.png,sign
21152,away@SwuK3n.png,away
21153,bar@aZWyUJ.png,bar
21154,include@IrbBaF.png,include
21155,job@4NasFI.png,job
21156,strategy@EAHIxN.png,strategy
21157,than@iGlPRQ.png,than
21158,agree@2dafJs.png,agree
21159,quality@gSpivk.png,quality
21160,should@E5vHPu.png,should
21161,region@uWz2wV.png,region
21162,fish@qYXWju.png,fish
21163,certainly@Pi3U28.png,certainly
21164,person@td5IBe.png,person
21165,now@meGhxX.png,now
21166,nearly@Kv0Ewx.png,nearly
21167,oil@RmHW2T.png,oil
21168,coach@kceifS.png,coach
21169,its@3V9Fh5.png,its
21170,politics@G5a1dk.png,politics
21171,production@rkbIHq.png,production
21172,unit@24MKRm.png,unit
21173,among@Otz6Mk.png,among
21174,economic@1DAb9V.png,economic
21175,most@jBpv1K.png,most
21176,evening@6oZDip.png,evening
21177,degree@FW64hZ.png,degree
21178,politics@eDPv3L.png,politics
21179,better@UD6g3q.png,better
21180,project@RQ5sYc.png,project
21181,development@iQAcI7.png,development
21182,claim@qTFmd0.png,claim
21183,ago@RZjMy8.png,ago
21184,far@iMmfHv.png,far
21185,scientist@nBP5lY.png,scientist
21186,other@HOVpYm.png,other
21187,charge@4qjCba.png,charge
21188,computer@rFHjeY.png,computer
21189,alone@30KzkS.png,alone
21190,benefit@GobR12.png,benefit
21191,treat@cli5X1.png,treat
21192,true@l4ZrPA.png,true
21193,key@6ONowH.png,key
21194,worry@qzQSRu.png,worry
21195,opportunity@cOhEH6.png,opportunity
21196,continue@qmQ4oa.png,continue
21197,hundred@wPyC6z.png,hundred
21198,war@Cmtw28.png,war
21199,itself@Q6HLb1.png,itself
21200,could@edJKMS.png,could
21201,us@v7TXt2.png,us
21202,day@5jMkBr.png,day
21203,study@P4x9mi.png,study
21204,agreement@XV4Cmu.png,agreement
21205,structure@MOwBD6.png,structure
21206,process@PimoWc.png,process
21207,central@xDpAg9.png,central
21208,film@7KqTSk.png,film
